Index,0,1,2,3,4,5,6
0,1.6195298795503557,-0.45095009168263933,1.7744541482784355,-0.04374031125046528,-0.06701448077186242,-0.9139206939497205,-0.16104319146271495
1,0.799169934976625,-1.8565530606751681,0.9116901661812232,-0.5480659724575422,0.01839156119058653,0.9297139165846752,-1.0098285811985381
2,0.7484790927686704,-0.8820388613775691,1.1713942288979426,-0.4110206716714092,0.04353100675334913,0.40147313068753915,-0.539553478665879
3,-2.357672633179625,0.2699760093906314,-0.2434886966934934,0.9284499821761893,1.499149067537965,-0.13101722323972562,0.3442904942623123
4,1.6195298795503557,-0.45095009168263933,1.7744541482784355,-0.04374031125046528,-0.06701448077186242,-0.9139206939497205,-0.16104319146271495
5,1.5837072733586484,-0.569194883636689,1.5382860513507397,-0.023749887470740347,0.11007597001676878,-0.9936263627747877,-0.109659243470554
6,1.1014640297913025,-0.6080149987721936,1.075914795157315,0.34395920694295634,1.1333823620481311,0.17500037054635376,0.2610119732226275
7,2.2487076476570333,0.4168347770112519,0.9868371863687733,0.0012033794192400679,0.7804345770622747,0.2860570494036473,0.13144914351999906
8,1.0868865233452243,0.30856949512300114,1.5181502079059725,-0.003314904543661125,0.22672662902481966,-0.5126338830708852,0.24961005395503735
9,-0.6547895249440199,-1.6652073957968103,-1.2094762238423704,0.8246350066553264,-1.7185007935730843,-0.4764972825329977,0.23036956335731276
10,1.1252042864465777,-0.8605121934359273,0.7722158721516015,-0.46435934849753946,0.9323393865487616,0.2025989087043077,0.7162247678321741
11,-0.6547895249440199,-1.6652073957968103,-1.2094762238423704,0.8246350066553264,-1.7185007935730843,-0.4764972825329977,0.23036956335731276
12,3.0268610323166927,-0.49353969150543947,0.22016621532041333,-0.5946257332277657,0.34316097982370336,-0.29515425317003896,0.6248112820220107
13,-1.5388977301577769,0.23512582867360357,-0.04750606843204595,-3.792386438775538,-0.7264141239043214,-2.1996782175017744,-2.0137624190411345
14,-1.565268083519973,-4.79524703049463,-1.4150768998302103,-1.3609437717635162,0.19936483042100944,0.40256584042431404,-0.5198194566863527
15,-1.6212487869787675,-4.780069779620612,-1.5210078251810342,-1.4087692279461008,0.10293021226285654,0.2382637569853731,-0.672071919477039
16,-1.1745656164908735,-1.1427982171683218,-2.394313122490614,-0.14540311754448157,1.290513669908913,-0.41825468805598554,0.09000300866399889
17,-2.695204740125911,-1.2154942019319788,0.123394903803505,-6.373258827124019,-1.1300600253908468,0.7780066276592343,0.6913834817944153
18,0.7224383081982508,-0.504671914050841,1.7470834770525838,0.6399522625007946,-0.8991309499088017,-0.47841335272638624,1.2133272399886803
19,-3.3353127554467186,-0.7536687549867654,-0.45816002548935314,-5.140835803185994,-0.2597505009157735,0.7565099116614363,1.929994321622811
20,-0.6236446132182604,-0.4401133117101013,-0.9821746992394981,0.6253937805220094,1.5629060216029145,-0.9908175251642065,1.1299958609882912
21,0.2059845365276698,-0.967949180341614,-0.4549638139650678,0.13458604796564178,0.33885347218808104,-1.53138147726799,0.4138186123471467
22,-0.696407309773316,0.39699873672238484,0.25587581308972485,-1.523831760841108,0.5431694249369078,-0.5875287813559289,0.04291241148447506
23,-0.05310563474360946,-0.41654274283622605,0.9324305897779364,0.25445404867261184,0.9306186276824396,0.33699857567671976,0.602099669556962
24,0.8785553431435016,-0.38113318628926224,-0.07155311056422611,-0.15512365807078626,0.23369366113874712,-1.073177851792951,0.7815642736335516
25,1.1646340665071615,0.6103550449729519,0.567917513535605,-0.415669047247474,0.9911316187162938,-0.6526045065915493,1.2972754661964714
26,0.23939378666318567,1.1940107818994934,0.9984325053670648,-0.1676539945686791,0.5968516366017307,-0.47041912156786614,1.0199072532606108
27,-0.696407309773316,0.39699873672238484,0.25587581308972485,-1.523831760841108,0.5431694249369078,-0.5875287813559289,0.04291241148447506
28,1.7352178388944766,-0.588795640316972,1.57709158862001,-0.1547877434336606,0.07061729803200475,-0.600217545947115,-0.048167463840426306
29,1.322371735869256,0.41040658617617476,1.5391736951417219,-0.24095671873557065,-0.06140597023892018,-0.24700309777022836,0.020470835209214125
30,1.559756810116345,-1.1619037455934214,0.2731040474192159,-0.11648661140243173,0.27966731466818073,0.543798156288219,0.13841037840830386
31,1.8055655652189857,-0.6709771974587694,0.4901770642832951,-0.3131477401067685,-0.5700726220603286,0.031449857051024876,-0.07376954960429734
32,0.08957396557234786,-1.5644346168981034,0.19412565825065117,-0.14836251576187776,0.8418842755138473,0.7690955722691033,-0.49824600435529853
33,0.08680577789990249,-4.397298606483068,-0.5965298437311987,2.79067176392659,-3.6886050671431962,-0.6847801126259317,1.5958925984449555
34,1.0840959211977608,-0.06216736336351863,-0.04451762036925514,-0.6358315717565228,0.896611215038473,-0.7617427534437984,1.973021813488197
35,0.5616280919147653,-0.5196887485387486,1.9412028774411436,0.9287872872989733,-2.031182880942445,-0.5884108358908515,0.7665769889487264
36,0.8281130123868062,0.9885227830551492,1.1720989798469694,0.04817394486249576,-0.7793298870594737,-0.304432674914734,-0.03680427609799201
37,-0.4340597392098721,0.5495251925828459,0.11180841948591808,-0.11504188788951933,0.6364970713040736,-0.711661985387193,0.3503274195815643
38,2.9866737062742317,-0.3196738517098324,2.429831295814065,-1.9642295531733807,-0.7948989743962545,1.695107829452682,0.1414773333479688
39,-0.7643757415426267,-1.05909841913962,-1.019015793416251,0.5903245014829809,-1.7616340577750802,-0.6459754082309925,0.4245832869617286
40,-0.7643757415426267,-1.05909841913962,-1.019015793416251,0.5903245014829809,-1.7616340577750802,-0.6459754082309925,0.4245832869617286
41,-0.35088097526589895,-0.7156797357940857,1.060004280980472,0.5351655741586503,0.3913678725729038,0.18450536530558506,0.3886948449780944
42,-1.4013916934815667,0.19778938822253317,0.6658359897660465,-4.408452543988824,-1.843468971639017,1.1127346993999252,1.7065923565558911
43,-0.36183573917677087,0.6802530755013269,0.05258741423334503,-1.760440659849839,-0.8451668372261131,-1.1808805803339992,-1.8453164298363873
44,2.141999393822337,0.5934858816220453,1.805225974159376,0.1838070265984985,0.09405666426124346,-0.7125380496280866,0.19139850967204008
45,4.27892387848767,1.274774628268728,-1.8726971538721953,0.13892504223816557,-1.2870826658693226,-0.5912493569502083,0.02962140773022769
46,-0.23321593872708551,-2.4852782512267044,0.43956915416967784,-0.917203089571806,0.4995237338756783,0.9655570163706112,-0.9514081282377769
47,-1.2330936764413862,0.6704409729454169,0.08197897187986976,-0.21840693856624457,1.1156185161639405,-0.2996453420935355,1.3314007715343017
